,id,class,label,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
133,133,Happy,3,happy (142).mp3,143.5546875,171563,1603.392523,0.588559,0.30394155,0.092380464,0.41321763,0.23294847,0.054264985,0.25466397,0.13593964,0.018479586,10.698284,84.20103,7089.8135,0.5362524,50.673206,2567.774,0.013622004,1.686745,2.845109,0.20356004,0.10618262,0.011274749,3064.200892,1393.84542,1942805.056,2596.60467,1055.799621,1114712.839,19.83697929,11.27677724,127.165705,6242.641418,2822.023793,7963818.288,2.469560736,3.264112281,10.65442898,-0.024562729,0.125866704,0.015842427,0.111941878,0.063053077,0.00397569,7.58E-05,0.18319078,0.03355886,0.002977278,0.0908545,0.008254541,16.12277551,1.83482129,3.366569166
134,134,Happy,3,happy (143).mp3,99.38401442,123364,1417.977011,0.45669985,0.31229952,0.097531,0.6443705,0.25703079,0.06606483,0.26830792,0.10650913,0.011344194,10.00843,156.85904,24604.758,-7.8594165,49.741055,2474.1726,0.013199803,3.7105803,13.768407,0.15020597,0.15046811,0.022640653,2612.967974,1074.301466,1154123.639,2028.927198,699.6947055,489572.6809,22.27286205,11.64630107,135.6363285,4717.125643,1973.722141,3895579.091,1.580329751,2.499006704,6.245034508,0.014007432,0.075001718,0.005625258,0.158407016,0.095010603,0.009027015,1.15E-06,0.06388634,0.004081464,-8.54E-06,0.18484205,0.034166582,10.32126984,2.37104618,5.621859988
135,135,Happy,3,happy (144).mp3,143.5546875,167552,1595.733333,0.5125794,0.29108742,0.084731884,0.6445179,0.22183824,0.049212202,0.27212474,0.09634035,0.009281463,8.298702,117.46932,13799.042,0.7476552,58.808468,3458.436,0.012108949,2.8222578,7.9651394,0.14243203,0.12305111,0.015141576,1608.32703,930.2989403,865456.1184,1916.330293,721.9938463,521275.1141,20.71023998,12.43033259,154.5131683,3458.179089,2128.883589,4532145.336,1.289258981,1.999439207,3.997757143,0.009418105,0.05030096,0.002530187,0.067639614,0.073376683,0.005384138,-0.001891227,0.14813873,0.021945082,-0.001920049,0.069598705,0.00484398,19.84957823,2.189584781,4.794281512
136,136,Happy,3,happy (145).mp3,143.5546875,183014,1279.818182,0.36115253,0.33100554,0.10956467,0.47194883,0.3194983,0.10207916,0.23579343,0.16653767,0.027734796,6.013476,78.91125,6226.9844,-8.6282215,56.2672,3165.998,0.009258322,3.3794308,11.420552,0.12682557,0.100827105,0.010166105,2633.355297,1037.932318,1077303.498,2563.39644,529.4647843,280332.9578,23.28869622,11.83558556,140.0810856,5503.366722,2072.875761,4296813.919,1.117627899,1.666551042,2.777392374,0.049941519,0.159147111,0.025327803,0.103652057,0.075849849,0.0057532,-0.000147911,0.13016856,0.016943853,-0.000673149,0.061417405,0.003772097,21.67931066,13.52244771,182.856592
137,137,Happy,3,happy (146).mp3,143.5546875,154900,1822.352941,0.5458771,0.28490722,0.08117212,0.64563537,0.21394539,0.045772627,0.2742188,0.090207465,0.008137387,9.545963,119.8788,14370.926,-2.4960043,55.004215,3025.4639,0.01215218,2.9854345,8.912819,0.15816937,0.1293699,0.01673657,2158.459831,1142.950481,1306335.802,2293.972874,881.6216624,777256.7555,20.72680297,12.06952498,145.6734333,4557.601607,2622.046797,6875129.403,1.409354393,2.080243016,4.327411006,0.007842411,0.050630373,0.002563435,0.098685911,0.080133921,0.006421445,-4.76E-06,0.14519586,0.021081835,-8.80E-06,0.09406458,0.008848146,26.10271202,0.703885456,0.495454735
138,138,Happy,3,happy (147).mp3,143.5546875,185307,1286.854167,0.5318334,0.26916525,0.07244992,0.60187805,0.22951345,0.052676424,0.2697605,0.1027745,0.010562598,7.6856074,80.28923,6446.3604,-3.1979115,39.08527,1527.6583,0.008586072,2.6829627,7.198289,0.1670549,0.08975545,0.008056041,2376.632925,901.9195262,813458.8318,2246.456959,594.0453668,352889.8978,22.57659534,12.75458684,162.6794855,4868.491394,1915.401763,3668763.914,2.263102891,2.713173113,7.361308341,-0.015275087,0.071024315,0.005044453,0.114145946,0.06131175,0.003759131,-1.01E-06,0.12834372,0.016472109,-1.13E-05,0.08674081,0.007523967,4.094839002,2.957508359,8.746855696
139,139,Happy,3,happy (148).mp3,135.9991776,173177,1273.360294,0.5293095,0.25720438,0.06615409,0.5357192,0.2211068,0.048888218,0.26758757,0.108306155,0.011730224,11.779955,85.730515,7349.7207,6.432539,23.760298,564.55176,0.005214876,1.9361658,3.748738,0.22036129,0.067759395,0.004591336,2606.191531,733.8926558,538598.4303,2670.05446,409.3837109,167595.0227,20.4687019,11.73056819,137.6062301,5705.011336,1433.33738,2054456.044,2.863038317,3.066894418,9.40584137,0.01822386,0.071669803,0.005136561,0.104559836,0.058385212,0.003408833,1.65E-05,0.17129995,0.029343674,-6.53E-05,0.090563744,0.008201792,1.637006803,0.979361975,0.959149878
140,140,Happy,3,happy (149).mp3,135.9991776,158935,1222.576923,0.42066634,0.30582538,0.093529165,0.46290982,0.25973558,0.06746257,0.2509454,0.14268756,0.020359738,13.726614,193.04907,37267.94,-1.8751926,46.404922,2153.417,0.005496954,2.4077165,5.797099,0.18176198,0.16263503,0.026450153,2850.893477,1588.210473,2522412.505,2597.265747,830.1865684,689209.7383,21.3447447,11.00063529,121.0139768,6016.317787,2663.602306,7094777.242,1.750350939,2.589567001,6.705857254,0.012743055,0.094494836,0.008929274,0.141038452,0.155231533,0.024096829,0.000296997,0.18325046,0.033580728,0.001453943,0.08838396,0.007811724,1.524390023,0.869595052,0.756195554
141,141,Happy,3,happy (15).mp3,73.828125,92384,1265.534247,0.50853777,0.2999698,0.08998187,0.60807407,0.27420366,0.07518765,0.2592581,0.12695898,0.016118584,11.418192,118.90388,14138.133,2.7561207,48.78888,2380.3547,0.014632314,2.788776,7.7772717,0.18223935,0.12868854,0.01656074,1878.860807,808.1787382,653152.8728,2517.254222,637.1907382,406012.0368,20.87185789,11.35196051,128.8670074,4529.897608,2218.693811,4922602.228,1.495905749,2.04430601,4.179187063,0.001743984,0.091070392,0.008293816,0.05206261,0.042277812,0.001787413,-0.000226736,0.13427135,0.018028798,0.00027253,0.12644358,0.015987977,2.131591837,1.017277847,1.034854218
142,142,Happy,3,happy (150).mp3,143.5546875,183238,1281.384615,0.48288974,0.30146208,0.09087938,0.6066984,0.24708097,0.061049007,0.27755135,0.07936352,0.006298568,15.394033,135.22862,18286.78,1.6444234,37.49196,1405.6471,0.010525954,4.4463563,19.770084,0.23025481,0.12185592,0.014848866,2106.86748,761.3186863,579606.1421,2323.442962,539.1349313,290666.4742,20.27465967,11.75402753,138.1571631,4483.79372,1708.57722,2919236.117,2.89926899,3.838469063,14.73384475,0.008206313,0.058659756,0.003440967,0.084155954,0.0625299,0.003909988,2.39E-05,0.16264814,0.026454419,6.72E-05,0.14256969,0.020326115,7.008943311,4.403248404,19.3885965
143,143,Happy,3,happy (151).mp3,89.10290948,112835,1267.808989,0.30522695,0.30389842,0.09235425,0.34054637,0.2705405,0.07319217,0.22018364,0.18668824,0.0348525,13.1477165,83.23142,6927.4697,1.9708076,41.027798,1683.28,0.008391534,3.278416,10.748011,0.22449155,0.08584407,0.007369204,1727.585583,780.6044701,609343.3387,2189.987187,455.6592152,207625.3204,23.48693248,11.48022126,131.7954802,3749.01483,1763.629729,3110389.82,2.287757206,2.844992364,8.093981553,-0.048185104,0.141404224,0.019995155,0.059202401,0.044456861,0.001976413,-2.04E-05,0.20179126,0.040719714,-2.70E-05,0.07183264,0.005159928,3.265886621,1.922330037,3.695352772
144,144,Happy,3,happy (152).mp3,92.28515625,95591,1165.743902,0.33487335,0.28875813,0.08338125,0.369217,0.26301944,0.06917922,0.23747645,0.16412881,0.026938267,4.9701395,29.305494,858.812,1.2864574,48.466545,2349.006,0.011765527,1.7002432,2.8908272,0.13426799,0.06589775,0.004342513,1603.932152,448.8670695,201481.6461,1733.595394,452.6205838,204865.3929,23.44134096,12.06190245,145.4894908,2958.498777,1250.648548,1564121.789,1.822542729,2.26503088,5.130364887,0.064935368,0.119783505,0.014348088,0.086571283,0.030083458,0.000905014,-5.37E-07,0.12393511,0.015359911,8.38E-06,0.045489345,0.002069281,5.080526077,3.073164287,9.444338737
145,145,Happy,3,happy (153).mp3,198.7680288,255337,1283.100503,0.40762836,0.29263952,0.0856379,0.4084543,0.26702738,0.07130361,0.24214423,0.15716074,0.024699502,27.00511,210.63939,44368.95,2.4090142,35.68188,1273.1967,0.008805937,2.3322396,5.439342,0.31515935,0.15431008,0.023811601,2768.485901,807.0802132,651378.4705,2587.401663,823.5633057,678256.5185,22.57199536,11.00177722,121.039102,5996.759572,1881.452968,3539865.27,3.775273575,4.697627162,22.06770095,-0.000215237,0.141798576,0.020106836,0.109303005,0.049134634,0.002414212,7.28E-05,0.27523512,0.07575437,-0.000315987,0.15413411,0.023757322,3.919528345,1.915858744,3.670514729
146,146,Happy,3,happy (154).mp3,172.265625,222310,1292.5,0.36220643,0.30831376,0.095057376,0.39238557,0.28078705,0.07884137,0.24033806,0.15990922,0.025570957,17.292341,153.57976,23586.742,0.5375131,26.735445,714.784,0.014218548,2.1892788,4.792942,0.24621761,0.1324227,0.01753577,3124.831235,720.1302297,518587.5477,2873.39532,306.4180559,93892.02499,23.01664118,10.99956725,120.9904797,6573.339419,1336.902799,1787309.094,2.683226573,3.376415547,11.40018195,-0.006949913,0.133975683,0.017949484,0.118486245,0.071277447,0.005080474,-1.11E-05,0.23044063,0.053102884,-2.02E-05,0.105966136,0.011228822,3.350639456,1.97283682,3.892085117
147,147,Happy,3,happy (155).mp3,129.1992188,158768,1270.144,0.31659654,0.301922,0.09115689,0.41888958,0.26224408,0.06877196,0.24516065,0.15241256,0.023229588,9.555748,59.19694,3504.2778,2.1287122,42.687805,1822.2487,0.011858928,1.6188123,2.6205535,0.18791123,0.0981897,0.009641216,2041.970741,905.5252972,819976.0638,2074.515929,719.7112231,517984.2447,24.16547382,12.44683627,154.9237331,4328.507159,2083.441808,4340729.768,2.500328198,3.388528795,11.48212739,3.92E-05,0.116739475,0.013628105,0.101037371,0.05365269,0.002878611,-1.25E-05,0.17137347,0.029368864,-0.000129802,0.0711289,0.00505932,16.56511565,13.14402938,172.7655084
148,148,Happy,3,happy (156).mp3,129.1992188,162197,1267.164063,0.3827332,0.27591342,0.07612821,0.42938787,0.27479866,0.0755143,0.2408101,0.15919746,0.025343833,12.261516,51.744923,2677.5369,4.617944,27.681393,766.2595,0.012283886,1.775356,3.1518893,0.24233249,0.06475479,0.004193183,2781.68751,897.4926692,805493.0912,2491.202636,536.24335,287556.9304,22.18682764,11.53990381,133.1693799,5629.92429,1840.19196,3386306.449,3.832193771,4.28736561,18.38150387,-0.012025064,0.134153849,0.017997255,0.161525667,0.073764917,0.005441263,2.31E-07,0.18814085,0.03539698,1.72E-05,0.0981362,0.009630714,2.847927438,1.407333753,1.980588291
149,149,Happy,3,happy (157).mp3,143.5546875,162363,1248.946154,0.36709547,0.29556644,0.08735952,0.35800242,0.2952401,0.08716672,0.21877645,0.18833531,0.03547019,16.265018,120.53704,14529.178,1.0583885,40.65336,1652.6956,0.011575528,2.7418232,7.5175943,0.2467343,0.11132044,0.012392242,2410.787314,1050.045191,1102594.902,2360.284648,949.6076941,901754.7727,23.31918431,10.57248564,111.7774525,5186.564471,2467.359914,6087864.947,2.787921519,3.401910284,11.57299358,0.032097117,0.190707066,0.036369185,0.082626862,0.044113501,0.001946001,-0.000110284,0.23298357,0.054281343,0.000522739,0.08845842,0.007824891,2.412553288,1.234854129,1.524864721
150,150,Happy,3,happy (158).mp3,143.5546875,184936,1284.277778,0.42714906,0.315315,0.09942355,0.6114922,0.2646734,0.07005202,0.26589876,0.11238853,0.012631181,14.424079,177.66898,31566.266,0.5149588,42.810303,1832.7219,0.016792014,3.1489294,9.915756,0.20891587,0.14003319,0.019609291,2575.724308,1073.563781,1152539.193,2570.524243,754.6078217,569432.9646,20.98574026,12.45199966,155.0522956,5647.00752,2341.921769,5484597.571,2.192031003,2.900773397,8.4144863,0.002843911,0.079283662,0.006285899,0.107679621,0.072482214,0.005253671,0.000449042,0.18375838,0.03376714,-4.86E-05,0.11766265,0.0138445,5.13044898,2.791184153,7.790708974
151,151,Happy,3,happy (159).mp3,129.1992188,164378,1284.203125,0.3072542,0.28926498,0.08367423,0.3922393,0.27874458,0.07769854,0.23138548,0.17260963,0.029794084,20.534773,134.61583,18121.422,1.5418415,24.656776,607.95667,0.015426644,2.1384616,4.573018,0.2967139,0.108402744,0.011751154,2848.943432,628.3448744,394817.2811,2670.152769,350.809079,123067.0099,22.80149676,11.04949345,122.0913055,6022.33025,1341.988919,1800934.26,4.064578122,4.57808178,20.95883279,0.029055663,0.143328018,0.020542921,0.133591785,0.052407321,0.002746527,0.000324326,0.25798953,0.0665586,0.001576027,0.11447421,0.013104344,2.720217687,1.194266061,1.426271424
152,152,Happy,3,happy (16).mp3,143.5546875,180525,1357.330827,0.49712983,0.29836446,0.08902135,0.5754591,0.23964258,0.05742856,0.2626933,0.11968949,0.014325573,13.143089,105.98624,11233.082,4.677504,41.76601,1744.3997,0.012354803,2.6617603,7.084968,0.21605803,0.097089685,0.009426408,2091.344939,1331.812263,1773723.904,2370.22485,684.3910757,468391.1445,20.30021099,11.54559543,133.3007738,4436.027343,2678.875253,7176372.62,1.987609566,2.447030249,5.98795704,0.017104471,0.047338602,0.002240943,0.090353006,0.110603336,0.012233098,8.47E-05,0.16732475,0.02799757,-0.000335329,0.100664295,0.0101333,4.985324263,1.446550994,2.092509778
153,153,Happy,3,happy (160).mp3,143.5546875,182252,1274.48951,0.33232263,0.30112946,0.09067895,0.54528487,0.24736775,0.061190803,0.2679355,0.1074425,0.01154389,15.719861,103.93473,10802.428,4.647961,24.343185,592.5907,0.016526772,2.8298526,8.008066,0.24903776,0.09658042,0.009327778,2927.623142,733.0579967,537374.0265,2919.789582,362.4458455,131366.9909,22.22565523,10.8001064,116.6422983,6575.685238,1503.399199,2260209.152,2.996309261,3.557082651,12.65283699,-0.00292856,0.087278916,0.007617609,0.118060889,0.058932162,0.003473,2.27E-06,0.18727036,0.03507019,-9.35E-06,0.13097008,0.01715316,4.885478458,2.816585285,7.933152665
154,154,Happy,3,happy (161).mp3,143.5546875,178383,1427.064,0.33248672,0.30249506,0.091503255,0.33611336,0.28712142,0.082438715,0.21974777,0.1872011,0.03504425,5.0048103,29.67011,880.3154,-1.0933386,33.85608,1146.2341,0.011477583,2.148016,4.6139727,0.14347416,0.059779916,0.003573638,2520.861924,602.1154364,362542.9988,2482.03606,370.26465,137095.911,24.36556875,11.06467008,122.426924,5201.535214,1319.60752,1741364.006,1.862822172,2.24973536,5.061309189,0.005994944,0.170946042,0.029222549,0.109391818,0.042717448,0.00182478,-7.59E-06,0.11985956,0.014366314,1.30E-05,0.063908294,0.00408427,8.25353288,4.149299183,17.21668371
155,155,Happy,3,happy (162).mp3,129.1992188,162469,1279.283465,0.26745376,0.3001094,0.09006565,0.46674368,0.25367582,0.06435142,0.2599123,0.12561417,0.01577892,14.692466,97.12527,9433.317,2.8873694,21.902758,479.73077,0.014512517,2.3965905,5.743646,0.24636798,0.084002845,0.007056478,2911.847209,686.1768504,470838.67,2813.900167,259.2355233,67203.05652,22.50355111,11.00221613,121.0487599,6405.336268,1111.247758,1234871.579,3.020444867,3.384185451,11.45271117,0.012627974,0.109608963,0.012014125,0.12675169,0.068747089,0.004726162,2.87E-07,0.19885653,0.039543923,-0.000131064,0.10686552,0.011420239,2.763174603,1.800332796,3.241198176
156,156,Happy,3,happy (163).mp3,129.1992188,159477,1255.724409,0.32847357,0.30936083,0.09570413,0.5378794,0.25033897,0.0626696,0.26809144,0.10705286,0.011460315,17.511526,127.0652,16145.565,4.9411664,23.891222,570.7905,0.003722459,2.923207,8.545139,0.2614697,0.10668723,0.011382165,2854.140967,809.0278542,654526.0689,2813.375923,327.3908923,107184.7964,22.11774289,10.94088456,119.702955,6204.508316,1451.878715,2107951.802,3.031592008,3.610611872,13.03651809,-0.019272819,0.095029109,0.009030531,0.118171054,0.071162625,0.005064119,2.45E-06,0.18936448,0.035858907,-2.61E-05,0.14789896,0.0218741,6.001197279,3.90083818,15.21653851
157,157,Happy,3,happy (164).mp3,123.046875,154876,1279.966942,0.35609573,0.29446808,0.086711444,0.36480725,0.27853084,0.07757943,0.22487651,0.181008,0.032763895,13.8451395,92.32581,8524.056,0.059710182,30.687386,941.71564,0.013591882,2.2059097,4.8660374,0.23078494,0.095927656,0.009202115,2215.134441,741.9590088,550503.1708,2363.764424,488.3565633,238492.1329,23.87402343,10.32202275,106.5441537,4561.955748,1627.062762,2647333.23,2.743365526,3.128913971,9.79010264,0.05386555,0.164872961,0.027183093,0.102471036,0.062168973,0.003864981,1.67E-05,0.20704146,0.042866167,0.000183491,0.08920631,0.007957766,10.61964626,6.02008067,36.24137127
158,158,Happy,3,happy (165).mp3,143.5546875,184221,1288.258741,0.33881384,0.30090556,0.09054416,0.41720295,0.25701764,0.06605806,0.25197542,0.14086066,0.019841725,4.5260534,26.900558,723.6401,-2.8402634,36.91358,1362.6125,0.011235053,3.3982105,11.547834,0.13664989,0.06219863,0.00386867,2572.253487,813.5238175,661821.0016,2512.006555,445.6235002,198580.304,23.35208323,11.05977541,122.3186322,5222.610086,1662.17039,2762810.406,1.791077624,2.285941887,5.225530311,-0.021478518,0.104962839,0.011017198,0.121730367,0.065297053,0.004263705,-6.24E-07,0.10992582,0.012083687,-2.37E-05,0.07046809,0.004965752,2.42184127,1.294876339,1.676704732
159,159,Happy,3,happy (166).mp3,117.4538352,148778,1293.721739,0.28364596,0.29821748,0.088933654,0.47319782,0.25370178,0.0643646,0.2596088,0.12624024,0.015936596,14.8731165,88.28468,7794.1855,2.7859378,23.481365,551.3745,0.010825642,2.5359898,6.4312444,0.25244173,0.089590706,0.008026495,2959.111017,668.1600724,446437.8824,2806.506379,283.7226972,80498.56892,23.0809464,10.76829868,115.9562564,6388.378037,1172.814211,1375493.173,3.138397901,3.623825241,13.13210938,-0.027711291,0.101189225,0.010239259,0.131430989,0.063088267,0.003980129,1.94E-06,0.20084907,0.04034035,-7.65E-06,0.12062694,0.014550858,2.680743764,1.618157224,2.6184328
160,160,Happy,3,happy (167).mp3,129.1992188,168445,1285.839695,0.312193,0.30125526,0.090754725,0.4429427,0.28088194,0.07889466,0.24400061,0.15426284,0.023797026,12.654014,78.383865,6144.031,1.7433584,25.589834,654.8396,0.013828693,2.4684424,6.093208,0.23048562,0.08577689,0.007357674,2897.247041,808.3282,653394.4789,2764.798494,302.6807207,91615.61866,22.83630098,10.95683126,120.0521513,6182.783447,1308.010841,1710892.361,2.969874866,3.49563297,12.21944986,-0.007895128,0.13992034,0.019577702,0.128472768,0.072519058,0.005259014,-8.72E-06,0.19121379,0.03656271,1.86E-05,0.102567576,0.010520108,2.511238095,1.352655036,1.829675645
161,161,Happy,3,happy (168).mp3,112.3471467,138361,1305.292453,0.329801,0.30088913,0.09053427,0.49847877,0.25322318,0.064121984,0.2645078,0.11562421,0.013368959,14.263014,86.77124,7529.2485,3.8056936,26.90179,723.70636,0.011874806,2.4532292,6.018334,0.24134411,0.08999102,0.008098383,2640.609404,757.9273755,574453.9065,2640.486731,326.5760256,106651.9005,22.39470026,11.03844041,121.8471667,5674.965684,1356.523429,1840155.813,3.086860918,3.654481955,13.35523836,0.013888509,0.105278392,0.01108354,0.112803173,0.065379716,0.004274507,4.27E-06,0.184118,0.03389944,-3.08E-05,0.11945286,0.014268985,2.930358277,0.90207656,0.813742121
162,162,Happy,3,happy (169).mp3,135.9991776,161163,1249.325581,0.41677004,0.3014923,0.09089761,0.5328374,0.25002214,0.06251108,0.2648404,0.11486034,0.013192898,9.780646,79.51266,6322.262,1.0721765,30.090652,905.4474,0.009334541,3.126717,9.77636,0.18364412,0.098350696,0.00967286,2699.898167,826.947357,683841.9313,2669.26999,359.0284884,128901.4555,21.43580077,11.42237938,130.4707506,5826.331436,1476.581201,2180292.042,2.080857916,2.605800774,6.790197674,0.005611896,0.075542947,0.005706737,0.112398791,0.078717691,0.006196475,-4.27E-06,0.13533857,0.018316532,-3.31E-05,0.1199139,0.014379343,2.667972789,1.138107074,1.295287713
163,163,Happy,3,happy (17).mp3,69.83741554,27035,711.4473684,0.37558687,0.2896495,0.08389682,0.41950506,0.2966031,0.0879734,0.23273261,0.17078894,0.029168865,9.9780655,49.314606,2431.9304,2.0304325,50.834625,2584.159,0.010255431,3.0276256,9.166516,0.20562659,0.075100675,0.005640112,1830.366566,1061.446856,1126669.428,1875.34667,909.535284,827254.4328,22.83886139,11.78746489,138.9443286,3767.968882,2441.366447,5960270.129,2.850199332,3.419727724,11.69453771,-0.017356434,0.157233497,0.024722373,0.099367691,0.060541308,0.00366525,-3.37E-06,0.15511575,0.024060898,-9.47E-05,0.09488675,0.009003495,8.741151927,6.734857583,45.35830667
